2020-01-14 15:28:26.413897-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306394, 0.8949770331382751, 0.150202214717865, -0.42006590962409973, -0.0004915595054626465, -0.00870746374130249, -0.0009850859642028809, -0.14384575188159943, 0.04915355145931244, 0.054141007363796234, 1.1319602244393236, -0.15077280337895999, 0.09589603729069339
2020-01-14 15:28:26.467639-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306467, 0.895493745803833, 0.15086449682712555, -0.4187251031398773, 0.003676176071166992, -0.021073222160339355, 0.005440771579742432, -0.11400395631790161, 0.05776914209127426, -0.0006974749267101288, 1.1334101471822642, -0.15144271432638146, 0.09839419140970407
2020-01-14 15:28:26.476216-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306476, 0.895882248878479, 0.1519753634929657, -0.4174899160861969, 0.003898024559020996, 0.0008566677570343018, 0.011590838432312012, -0.10186180472373962, 0.04848723113536835, -0.018732400611042976, 1.1347086858999766, -0.15256654516746998, 0.10009536349383048
2020-01-14 15:28:26.483488-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306483, 0.8961101174354553, 0.15304893255233765, -0.41660740971565247, 0.007774710655212402, 0.02140478789806366, 0.006359577178955078, -0.10285090655088425, 0.025118861347436905, -0.00858495756983757, 1.135615529730109, -0.15365282754317583, 0.10182490321872613
2020-01-14 15:28:26.487903-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306488, 0.896388053894043, 0.15353946387767792, -0.4158284366130829, 0.004139900207519531, 0.014002040028572083, 0.007045447826385498, -0.09078199416399002, 0.028186295181512833, 0.029101435095071793, 1.1364489727688003, -0.1541492154899157, 0.10353915422777163
2020-01-14 15:28:26.489382-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306489, 0.8968257904052734, 0.152997687458992, -0.4150835871696472, 0.0022068023681640625, 0.042940422892570496, -0.008271574974060059, -0.08728472888469696, 0.03524774685502052, 0.10679303854703903, 1.1373191249800292, -0.15360096141170157, 0.10591224897672513
2020-01-14 15:28:26.506498-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306491, 0.897710382938385, 0.15109789371490479, -0.41386541724205017, -0.0011650323867797852, 0.014917746186256409, -0.010542511940002441, -0.0837714821100235, 0.07193556427955627, 0.1694292426109314, 1.138813326165566, -0.1516788222639775, 0.10856540979286267
2020-01-14 15:28:26.508159-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306508, 0.8990626335144043, 0.14838911592960358, -0.41190534830093384, 0.005569934844970703, 0.011858686804771423, -0.0003413558006286621, -0.08208490908145905, 0.11260023713111877, 0.20630764961242676, 1.141185747884918, -0.1489391496026219, 0.11167702250172551
2020-01-14 15:28:26.525527-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306509, 0.8992950916290283, 0.15894855558872223, -0.4074341356754303, 0.0037962794303894043, -0.02468647062778473, 0.0053803324699401855, -0.10008068382740021, 0.12083359062671661, 0.21465691924095154, 1.1454010833650057, -0.1596255734097345, 0.11523592061959716
2020-01-14 15:28:26.547084-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306547, 0.8950474262237549, 0.17618362605571747, -0.4096924364566803, 0.007036864757537842, -0.040960222482681274, 0.00617372989654541, -0.06409765034914017, 0.13739624619483948, 0.19621878862380981, 1.1415305818978971, -0.17710806950656208, 0.11726421101223261
2020-01-14 15:28:26.565111-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306565, 0.8956848978996277, 0.1699972152709961, -0.41091111302375793, 0.011038124561309814, -0.044493675231933594, 0.005881845951080322, -0.04678950086236, 0.14785099029541016, 0.15943439304828644, 1.1406753159078251, -0.17082684191660066, 0.11873663443160688
2020-01-14 15:28:26.566694-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306566, 0.8973132371902466, 0.1663251370191574, -0.40885600447654724, 0.009669184684753418, -0.02661566436290741, 0.0068021416664123535, -0.05810314044356346, 0.16940748691558838, 0.16988864541053772, 1.1432582025046718, -0.16710171527312848, 0.12080058809162839
2020-01-14 15:28:26.568097-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306568, 0.9007396697998047, 0.15820609033107758, -0.40452083945274353, 0.009462356567382812, -0.031680211424827576, 0.010706722736358643, -0.09520842880010605, 0.19080069661140442, 0.18531286716461182, 1.1486923585532811, -0.15887359480228405, 0.12403848137599532
2020-01-14 15:28:26.569470-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306569, 0.9029780626296997, 0.1530204713344574, -0.4015147089958191, 0.010764002799987793, -0.029393747448921204, 0.013544738292694092, -0.13184553384780884, 0.19159561395645142, 0.18142518401145935, 1.1523952532293533, -0.15362401442639573, 0.12762589079868417
2020-01-14 15:28:26.570835-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306571, 0.9052572846412659, 0.14681223034858704, -0.3986908495426178, 0.002671182155609131, -0.033073216676712036, 0.00730288028717041, -0.12559963762760162, 0.1947246640920639, 0.15226542949676514, 1.1559400029537634, -0.1473448095309934, 0.131106148256489
2020-01-14 15:28:26.583558-0600 Workout Tracker WatchKit Extension[301:54877] Motion: 1579037306583, 0.9072579741477966, 0.14373262226581573, -0.3952501118183136, 0.01270967721939087, -0.033258989453315735, 0.02821516990661621, -0.09770381450653076, 0.18717560172080994, 0.11724727600812912, 1.159936799301461, -0.14423217911007152, 0.13394340352332407
